Nome,cargo,partido,estado,ocorrencia,descricao,status,processo
Macedo,Deputado Federal,PP,CE,Dano Ambiental,"Foi autuado pelo Ministério Público Federal por crimes contra o meio ambiente por construção de imóvel em área de preservação permanente. Em conciliação, aceitou pagar indenização ao fundo de preservação ambiental local em 20% do valor venal do imóvel, bem como ressarcir o MPF por perícias realizadas e realizar a recuperação da área degradada.",Segredo de Justiça,0000266-74.2008.4.05.8101 - TRF - 5 (http://www5.trf5.jus.br/cp/)
Macedo,Deputado Federal,PP,CE,Dano Ambiental,É alvo de ação civil pública por Dano Ambiental,Segredo de Justiça,0006293-66.2014.4.05.8100 - TRF - 5 (http://www5.trf5.jus.br/cp/)
Macedo,Deputado Federal,PP,CE,Dano Ambiental,"Acusado de construir imóvel residencial  em área ilegal, localizado no interior da Área de Preservação Permanente do Rio Jaguaribe",Findo,980 - STF (http://portal.stf.jus.br/processos/detalhe.asp?incidente=4974721)
José Mentor,Deputado Federal,PT,SP,Lavagem de Dinheiro,"É alvo de inquérito aberto com a Operação Lava Jato da Policia Federal, que investiga esquema de corrupção e Lavagem de Dinheiro com recursos desviados da Petrobras.",Em andamento,3995 - STF (http://portal.stf.jus.br/processos/detalhe.asp?incidente=4728154)
José Guimarães,Deputado Federal,PT,CE,Corrupção Passiva,Corrução passiva e lavagem de direito,Em andamento,4259 - STF (http://portal.stf.jus.br/processos/detalhe.asp?incidente=4988413)
José Nunes,Deputado Federal,PSD,BA,Crime Eleitoral,Aprovação das contas com ressalvas,Findo,0006159-63.2010.6.05.0000 - TSE (http://www.tse.jus.br/servicos-judiciais/processos/acompanhamento-processual-push)
Missionário José Olimpio,Deputado Federal,DEM,SP,Crime Eleitoral,Contas desaprovadas do órgão de  direção regional  do PP SP referente ao exercício de 2012 enquanto o parlamentar ocupava o cargo de primeiro vice presidente,Julgado,0000165-64.2013.6.26.0000 - TRE - SP (http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=887812013&comboTribunal=sp)
Missionário José Olimpio,Deputado Federal,DEM,SP,Crime de Responsabilidade,"É réu em ação civil pública movida pelo Ministério Público Estadual por omissão, durante o exercício do cargo de Administrador Regional de Guaianazes na Prefeitura de São Paulo, na fiscalização de loteamento irregular de terreno por cerca de 50 famílias. Segundo a acusação, os proprietários do imóvel se aproveitaram da ocupação para iniciar cobranças - inclusive de partes do solo que não eram de sua propriedade - sem comunicar ao Município, causando prejuízo aos cofres públicos. O processo havia sido extinto sem resolução de mérito, mas a segunda instância determinou o seu prosseguimento",Em andamento,0424086-16.1997.8.26.0053 (053.97.424086-9) - TJ - SP (https://esaj.tjsp.jus.br/cpopg/show.do?processo.codigo=1HZX17QAE0000&processo.foro=53&conversationId)
Zeca Do Pt ,Deputado Federal,PT,MS,Investigação Penal,Investigação Penal,Em andamento,4691 - STF (http://portal.stf.jus.br/processos/detalhe.asp?incidente=5385700)
Zeca Do Pt ,Deputado Federal,PT,MS,Peculato,"Crime de peculato, Falsidade ideológica, Falsificação de documento público, Falsificação de documento particular",Em andamento,4545 - STF (http://portal.stf.jus.br/processos/detalhe.asp?incidente=5240436)
Zeca Do Pt ,Deputado Federal,PT,MS,Peculato,Crime de peculato e falsidade ideológica,Em andamento,1016 - STF (http://portal.stf.jus.br/processos/detalhe.asp?incidente=5240401)
Zeca Do Pt ,Deputado Federal,PT,MS,Peculato,"Crime de peculato, Falsidade ideológica, Falsificação de documento público, Falsificação de documento particular",Em andamento,4541 - STF (http://portal.stf.jus.br/processos/detalhe.asp?incidente=5240411)
Zeca Do Pt ,Deputado Federal,PT,MS,Peculato,Crime de peculato e falsidade ideológica,Em andamento,1017 - STF (http://portal.stf.jus.br/processos/detalhe.asp?incidente=5252561)
Zeca Do Pt ,Deputado Federal,PT,MS,Peculato,"Crime de peculato, Falsidade ideológica, Falsificação de documento público, Falsificação de documento particular",Em andamento,4540 - STF (http://portal.stf.jus.br/processos/detalhe.asp?incidente=5240396)
Zeca Do Pt ,Deputado Federal,PT,MS,Falsidade Ideológica,"Crime de peculato, Falsidade ideológica, Falsificação de documento público, Falsificação de documento particular",Em andamento,4543 - STF (http://portal.stf.jus.br/processos/detalhe.asp?incidente=5240425)
Zeca Do Pt ,Deputado Federal,PT,MS,Falsidade Ideológica,"Crime de peculato, Falsidade ideológica, Falsificação de documento público, Falsificação de documento particular",Em andamento,4544 - STF (http://portal.stf.jus.br/processos/detalhe.asp?incidente=5240431)
Zeca Do Pt ,Deputado Federal,PT,MS,Corrupção Passiva,"São relatados pagamentos na ordem de R$ 400.000,00 (quatrocentos mil reais) a José Orcírio Miranda dos Santos, repasses implementados por meio do Setor de Operações Estruturadas do Grupo Odebrecht",Em andamento,4447 - STF (http://portal.stf.jus.br/processos/detalhe.asp?incidente=5149833)
Zeca Do Pt ,Deputado Federal,PT,MS,Peculato,Crime de peculato,Em andamento,4182 - STF (http://portal.stf.jus.br/processos/detalhe.asp?incidente=5149833)
José Otávio Germano ,Deputado Federal,PP,RS,Improbidade Administrativa,Improbidade Administrativa,Findo,806293 - STF (http://portal.stf.jus.br/processos/detalhe.asp?incidente=4555864)
José Otávio Germano ,Deputado Federal,PP,RS,Lavagem de Dinheiro,"Crimes de ""lavagem"", ocultação de bens, direitos e valores, Corrupção Passiva e Formação de Quadrilha",Em andamento,3989 - STF (http://portal.stf.jus.br/processos/detalhe.asp?incidente=4727643)
José Otávio Germano ,Deputado Federal,PP,RS,Corrupção Passiva,Neste último é investigado por oferecer propina para processo licitatório da Petrobras como representante da empresa Fidens Engenharia. Também consta no processo o deputado federal Luiz Fernando Faria (PP-MG).,Em andamento,3991 - STF (http://portal.stf.jus.br/processos/detalhe.asp?incidente=4727743)
José Otávio Germano ,Deputado Federal,PP,RS,Lavagem de Dinheiro,"Crimes de ""lavagem"", ocultação de bens, direitos e valores, Corrupção Passiva e Formação de Quadrilha",Em andamento,3980 - STF (http://portal.stf.jus.br/processos/detalhe.asp?incidente=4727419)
José Otávio Germano ,Deputado Federal,PP,RS,Improbidade Administrativa,Improbidade Administrativa,Em andamento,0280382-93.2017.8.21.7000 - TJ-RS (http://www.tjrs.jus.br/busca/?tb=proc)
José Otávio Germano ,Deputado Federal,PP,RS,Improbidade Administrativa,Improbidade Administrativa,Em andamento,5035309-52.2017.4.04.0000 - TRF4 (https://www2.trf4.jus.br/trf4/controlador.php?acao=consulta_processual_resultado_pesquisa&txtValor=5)
José Otávio Germano ,Deputado Federal,PP,RS,Improbidade Administrativa,"Foi condenado por atos de Improbidade Administrativa com Enriquecimento Ilícito cometidos durante o exercício do cargo de secretário estadual de Justiça e Segurança. O esquema, descoberto pela Polícia Federal na Operação Rodin, consistia no desvio de recursos públicos e recebimento de propina por meio da contratação de fundações de apoio da Universidade Federal de Santa Maria (UFSM) pelo Detran-RS , causando um dano de R$ 44 milhões aos cofres públicos. A Justiça determinou aos réus o ressarcimento ao erário, a suspensão de seus direitos políticos por 8 anos e o pagamento de multa civil. Em 2014, o processo passou a tramitar eletronicamente, sendo impossível consultar suas atualizações após essa data, incluindo a sentença condenatória.",Findo,0002693-27.2009.404.7102 - TRF4 (https://www2.trf4.jus.br/trf4/controlador.php?acao=consulta_processual_pesquisa)
José Otávio Germano ,Deputado Federal,PP,RS,Improbidade Administrativa,Foi multado por infração a normas de administração financeira e orçamentária quando comandava a Secretaria da Justiça e da Segurança do Rio Grande do Sul.,Findo,005573-02.00/05-9 - TCE-RS (http://www1.tce.rs.gov.br/portal/page/portal/tcers/consultas/itens_da_agenda?itensaselecionar=T&pesq)
Zeze Perrella,Senador,MDB,MG,Dano ao Erário,Dano ao Erário,Em andamento,2004.34.00.048481-9 - TRF 1° Região (https://processual.trf1.jus.br/consultaProcessual/processo.php?proc=393801120044013400&secao=TRF1&no)
Zeze Perrella,Senador,MDB,MG,Crime de Responsabilidade,Violação aos Princípios Administrativos,Em andamento,2004.34.00.048370-0- TRF 1° Região (https://processual.trf1.jus.br/consultaProcessual/processo.php?proc=392692720044013400&secao=TRF1&no)
José Reinaldo,Deputado Federal,PSDB,MA,Abuso de Poder,"Solicitação de abertura de investigação judicial, para apurar Abuso de Poder econômico e de autoridade, por parte do então governador, José Reinaldo",Em andamento,165052002 - TRE-MA (http://www.tse.jus.br/servicos-judiciais/processos/acompanhamento-processual-push)
José Reinaldo,Deputado Federal,PSDB,MA,Improbidade Administrativa,"É réu em ação por Improbidade Administrativa com Enriquecimento Ilícito. De acordo com a denúncia, o parlamentar reformou um apartamento com gastos incompatíveis com sua renda e sem que houvesse comprovação da origem dos recursos.",Em andamento,23207-60.2009.8.10.0001 - TJ-MA (http://jurisconsult.tjma.jus.br/eNotyksKwyAQgOG75AKOo5hHly56gezLOLFUMFF8lB6_CWT3f_DXRVwiLANocDhuZtL8)
José Reinaldo,Deputado Federal,PSDB,MA,Improbidade Administrativa,Findo,Culpado,3306-43.2008.8.10.0001 - TJ-MA (http://jurisconsult.tjma.jus.br/eNotyk0KwyAQQOG75ALOqFiTLl30At2XcWKpYKL4U3r8JNDd--C1BXFeJtDg5W01VvOb)
José Reinaldo,Deputado Federal,PSDB,MA,Dano ao Erário,Dano ao Erário,Em andamento,0026324-68.2010.4.01.3700 - TRF1 (https://processual.trf1.jus.br/consultaProcessual/processo.php?proc=263246820104013700&secao=TRF1&no)
José Reinaldo,Deputado Federal,PSDB,MA,Crime de Responsabilidade,"Foi responsabilizado por irregularidades na aplicação de recursos públicos, constatadas em tomada de contas especial, referentes a sua gestão enquanto Ministro dos Transportes.",Findo,1357/2008 - TCU
Renan Calheiros,Senador,MDB,AL,Lavagem de Dinheiro,Corrupção Passiva e Lavagem de Dinheiro,Em andamento,4213 - STF (http://portal.stf.jus.br/processos/detalhe.asp?incidente=4950830)
Renan Calheiros,Senador,MDB,AL,Lavagem de Dinheiro,Corrupção Passiva e Lavagem de Dinheiro,Em andamento,3993 - STF (http://portal.stf.jus.br/processos/detalhe.asp?incidente=4728009)
Renan Calheiros,Senador,MDB,AL,Corrupção Passiva,Corrupção Passiva,Em andamento,4492 - STF (http://portal.stf.jus.br/processos/detalhe.asp?incidente=5182675)
Renan Calheiros,Senador,MDB,AL,Corrupção Passiva,Grupo Odebrecht teria efetuado o pagamento de vantagem indevida para o fim Odebrecht teria efetuado o pagamento de vantagem indevida para o fim de obter aprovação de legislação favorável aos interesses da empresa.,Em andamento,4389 - STF (http://portal.stf.jus.br/processos/detalhe.asp?incidente=5149724)
Renan Calheiros,Senador,MDB,AL,Corrupção Passiva,Grupo Odebrecht teria efetuado o pagamento de vantagem indevida com a finalidade de obter aprovação de legislação favorável aos seus interesses,Em andamento,4426 - STF (http://portal.stf.jus.br/processos/detalhe.asp?incidente=5149793)
Renan Calheiros,Senador,MDB,AL,Corrupção Passiva,Grupo Odebrecht teria efetuado o pagamento de vantagem indevida com a finalidade de obter aprovação de legislação favorável aos seus interesses,Em andamento,4437 - STF (http://portal.stf.jus.br/processos/detalhe.asp?incidente=5149814)
Renan Calheiros,Senador,MDB,AL,Crime contra a Lei de Licitações,"Tratativas levadas a efeito entre os anos de 2009 e 2010 com Ricardo Aragão, interlocutor do Secretário de Infraestrutura do Estado de Alagoas, com o objetivo de realizar um acordo de mercado entre as empresas que participariam da obra canal do sertão alagoano.",Em andamento,4464 -  STF (http://portal.stf.jus.br/processos/detalhe.asp?incidente=5149874)
Renan Calheiros,Senador,MDB,AL,Dano Moral,Indenização por Dano Moral à Mario Covas Neto,Em andamento,1709030 - STJ (https://ww2.stj.jus.br/processo/pesquisa/?tipoPesquisa=tipoPesquisaNumeroRegistro&termo=201400019620)
Renan Calheiros,Senador,MDB,AL,Dano Ambiental,"Foi condenado a apresentar plano de compensação ambiental para a Estação Ecológica Murici para reparar Dano Ambiental que teria sido causado por ele, ao pavimentar com paralelepípedos uma estrada da Estação.",Em andamento,0000163-34.2012.4.05.8002 - TRF-5° Região (http://www4.trf5.jus.br/processo/0000163-34.2012.4.05.8002)
Beto Faro,Deputado Federal,PT,PA,Tráfico de infuência,É alvo de inquérito que apura crimes de tráfico de influência.,Em andamento,3889/2014 - STF (http://portal.stf.jus.br/processos/detalhe.asp?incidente=4605554)
Sarney Filho,Deputado Federal,PV,MA,Crime de Responsabilidade,Foi condenado a pagamento de multa em representação movida pelo Ministério Público Eleitoral por prática de conduta vedada. Parlamentar recorreu e a decisão foi mantida.,Julgado,4289/2006 - TRE-MA (http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=184362006&comboTribunal=ma)
José Serra,Senador,PSDB,SP,Lavagem de Dinheiro,Investigação Penal- Lavagem de Dinheiro,Em andamento,4428 - STF (http://portal.stf.jus.br/processos/detalhe.asp?incidente=5149796)
José Maranhão,Senador,MDB,PB,Improbidade Administrativa,Improbidade Administrativa,Em andamento,0020580-83.2014.815.2001 - TJ-PB (https://app.tjpb.jus.br/consultaprocessual2/views/consultarPorProcesso.jsf)
José Maranhão,Senador,MDB,PB,Dano material,INDENIZAÇÃO POR DANO MATERIAL,Em andamento,0001322-87.2012.815.0601 - TJ-PB (https://app.tjpb.jus.br/consultaprocessual2/views/consultarPorProcesso.jsf)
José Maranhão,Senador,MDB,PB,Improbidade Administrativa,Improbidade Administrativa,Em andamento,025.2009.002.834-8 - TJ-PB (https://app.tjpb.jus.br/consultaprocessual2/views/consultarPorProcesso.jsf)
José Maranhão,Senador,MDB,PB,Crime de Responsabilidade,PERDAS E DANOS,Em andamento,0025901-07.2011.815.2001 - TJ-PB (https://app.tjpb.jus.br/consultaprocessual2/views/consultarPorProcesso.jsf)
José Maranhão,Senador,MDB,PB,Crime de Responsabilidade,OBRIGAÇÃO DE FAZER / NÃO FAZER,Em andamento,0029764-54.2000.815.2001 - TJ-PB (https://app.tjpb.jus.br/consultaprocessual2/views/consultarPorProcesso.jsf)
Wellington Roberto,Deputado Federal,PR,PB,Reivindicação de Imóvel,Reivindicação de Imóvel,Em andamento,200.2008.043.084-2 - TJ-PB (https://app.tjpb.jus.br/consultaprocessual2/views/consultarPorProcesso.jsf)
Josias Gomes,Deputado Federal,PT,BA,Enriquecimento Ilícito,Ocorrências na Justiça e Tribunais de Contas- É réu em ação movida pelo MPF por Enriquecimento Ilícito.,Em andamento,0049634-33.2010.4.01.3400 - TRF-DF (https://processual.trf1.jus.br/consultaProcessual/processo.php?proc=496343320104013400&secao=DF&nome)
Josi Nunes,Deputado Federal,PROS,TO,Crime Eleitoral,Teve as contas da campanha para o cargo de deputada estadual nas eleições de 2006 julgadas irregulares.,Findo,96.310.220.066.270.000 - TRE-TO (http://www.tre-to.jus.br/jurisprudencia/acompanhamento-processual-push/acompanhamento-processual-pus)
Josi Nunes,Deputado Federal,PROS,TO,Improbidade Administrativa,Improbidade Administrativa,Em andamento,5000567-70.2006.827.2729 - TJ-TO (https://consultaeproc.tjto.jus.br/eprocV2_prod_1grau/externo_controlador.php?acao=processo_seleciona)
Josué Bengtson,Deputado Federal,PTB,PA,Crime Eleitoral,Ausência de prestação de contas,Em andamento,0000014-29.2016.6.14.0000 - TRE-PA (http://www.tse.jus.br/servicos-judiciais/processos/acompanhamento-processual-push)
Josué Bengtson,Deputado Federal,PTB,PA,Improbidade Administrativa,Improbidade Administrativa - Dano ao Erário,Em andamento,0044929-60.2017.4.01.0000 - TRF1 (https://processual.trf1.jus.br/consultaProcessual/processo.php?proc=449296020174010000&secao=TRF1&no)
Jovair Arantes,Deputado Federal,PTB,GO,Crime Eleitoral,Captação ilícita de sufrágio,Em andamento,0000092-65.2016.6.09.0128 - TRE-GO (http://www.tse.jus.br/servicos-judiciais/processos/acompanhamento-processual-push)
Jovair Arantes,Deputado Federal,PTB,GO,Crime de Responsabilidade,Conduta vedada a agente público,Em andamento,0000021-93.2015.6.09.0000 - TRE-GO (http://www.tse.jus.br/servicos-judiciais/processos/acompanhamento-processual-push)
Jovair Arantes,Deputado Federal,PTB,GO,Crime Eleitoral,"Mantida a decisão que reprovou a sua prestação de contas da campanha de 2012. Recorreu, mas decisão foi mantida: TSE - Ação rescisória nº 58325.2013.600.0000",Findo,6.647.120.136.000.000 - TSE (http://www.tse.jus.br/servicos-judiciais/processos/acompanhamento-processual-push)
Jovair Arantes,Deputado Federal,PTB,GO,Improbidade Administrativa,É alvo de ação movida pelo Ministério Público Federal referente a crimes de Improbidade Administrativa.,Em andamento,0017516-58.2011.4.01.3500 - TRF1 (https://processual.trf1.jus.br/consultaProcessual/processo.php?proc=175165820114013500&secao=TRF1&no)
Jozi Araújo ,Deputado Federal,PODE,AP,Crime contra a Lei de Licitações,É alvo de investigação que apura crimes da Lei de Licitações e peculato.,Em andamento,4235 - STF (http://portal.stf.jus.br/processos/detalhe.asp?incidente=4971874)
Jozi Araújo ,Deputado Federal,PODE,AP,Crime Eleitoral,Prestação de contas do candidato,Em andamento,4612 - STF (http://portal.stf.jus.br/processos/detalhe.asp?incidente=5260963)
Jozi Araújo ,Deputado Federal,PODE,AP,Falsidade Ideológica,Crimes Praticados por Funcionários Públicos Contra a Administração em Geral - Falsidade ideológica,Em andamento,4636 - STF (http://portal.stf.jus.br/processos/detalhe.asp?incidente=5305143)
Jozi Araújo ,Deputado Federal,PODE,AP,Improbidade Administrativa,Improbidade Administrativa,Em andamento,0002608-17.2017.8.03.0001 - TJ-AP (http://tucujuris.tjap.jus.br/tucujuris/pages/consultar-processo/)
Jozi Araújo,Deputado Federal,PODE,AP,Lesão Corporal,"Crimes contra a liberdade pessoal, lesão corporal",Em andamento,4500 - STF (http://portal.stf.jus.br/processos/detalhe.asp?incidente=5192910)
Júlio Cesar,Deputado Federal,PSD,PI,Crime Eleitoral,Teve suas contas de campanha para a eleição de 2014 rejeitadas,Findo,0000686-94.2014.6.18.0000 - TSE (http://www.tse.jus.br/servicos-judiciais/processos/acompanhamento-processual-push)
Julio Lopes,Deputado Federal,PP,RJ,Apropriação Indébita,"É alvo de inquérito que apura Apropriação Indébita previdenciária. O processo está suspenso, pois parlamentar está efetuando o pagamento dos débitos.",Em andamento,3414 - STF (http://portal.stf.jus.br/processos/detalhe.asp?incidente=4213471)
Julio Lopes,Deputado Federal,PP,RJ,Improbidade Administrativa,Improbidade Administrativa,Em andamento,0064745-62.2015.8.19.0000 - TJ-RJ (http://www4.tjrj.jus.br/ejud/ConsultaProcesso.aspx?N=2015.002.73522&USER=)
Julio Lopes,Deputado Federal,PP,PJ,Improbidade Administrativa,Improbidade Administrativa,Em andamento,0064745-62.2015.8.19.0000 - STJ (https://ww2.stj.jus.br/processo/pesquisa/?num_registro=201602646914&aplicacao=processos)
Junji Abe,Deputado Federal,MDB,SP,Improbidade Administrativa,Improbidade Administrativa,Em andamento,0019223-69.2013.8.26.0361 - TJ-SP (https://esaj.tjsp.jus.br/cpopg/show.do?processo.codigo=A10000XJZ0000&processo.foro=361&conversationI)
Junji Abe,Deputado Federal,MDB,SP,Improbidade Administrativa,Improbidade Administrativa,Em andamento,0018277-97.2013.8.26.0361 - TJ-SP (https://esaj.tjsp.jus.br/cpopg/show.do?processo.codigo=A10000WCQ0000&processo.foro=361&conversationI)
Junji Abe,Deputado Federal,MDB,SP,Crime de Responsabilidade,Violação aos princípios administrativos,Em andamento,0018276-15.2013.8.26.0361 - TJ-SP (https://esaj.tjsp.jus.br/cpopg/show.do?processo.codigo=A10000WCL0000&processo.foro=361&conversationI)
Junji Abe,Deputado Federal,MDB,SP,Crime de Responsabilidade,Violação aos princípios administrativos,Em andamento,0015923-02.2013.8.26.0361 - TJ-SP (https://esaj.tjsp.jus.br/cpopg/show.do?processo.codigo=A10000THE0000&processo.foro=361&conversationI)
Junji Abe,Deputado Federal,MDB,SP,Improbidade Administrativa,Improbidade Administrativa,Em andamento,0015304-72.2013.8.26.0361 - TJ-SP (https://esaj.tjsp.jus.br/cpopg/show.do?processo.codigo=A10000S5R0000&processo.foro=361&conversationI)
Junji Abe,Deputado Federal,MDB,SP,Crime de Responsabilidade,Violação aos princípios administrativos,Em andamento,0005492-06.2013.8.26.0361 - TJ-SP (https://esaj.tjsp.jus.br/cpopg/show.do?processo.codigo=A10000DL60000&processo.foro=361&conversationI)
Junji Abe,Deputado Federal,MDB,SP,Improbidade Administrativa,Improbidade Administrativa,Findo,9190798-81.2008.8.26.0000 - TJ-SP (https://esaj.tjsp.jus.br/cposg/show.do?localPesquisa.cdLocal=5&processo.codigo=RMZ012VMS0000&convers)
Junji Abe,Deputado Federal,MDB,SP,Improbidade Administrativa,"É alvo de ação civil por Improbidade Administrativa movida pelo Ministério Público Estadual. Durante a sua gestão como prefeito de Mogi das Cruzes ocorreu o pagamento de valores para fornecimento de refeições para os programas Pró-Criança e Pró-Parto muito acima dos valores de mercado, o que resultou em danos ao erário. Teve a indisponibilidade dos seus bens decretada.",Em andamento,0013824-59.2013.8.26.0361 - TJ-SP (https://www.jusbrasil.com.br/diarios/documentos/468279682/andamento-do-processo-n-0013824-5920138260)
Junji Abe,Deputado Federal,MDB,SP,Improbidade Administrativa,"Foi condenado por Improbidade Administrativa. A Justiça determinou ressarcimento de danos e pagamento de multa. O parlamentar recorreu da decisão, que foi mantida:",Findo,361.01.2002.008780-8 - TJ-SP (http://esaj.tjsp.jus.br/esaj/portal.do?servico=190090)
Junji Abe,Deputado Federal,MDB,SP,Improbidade Administrativa,"Foi condenado por Improbidade Administrativa. A Justiça determinou o ressarcimento de danos e pagamento de multa. Corréu entrou com recurso no STJ, mas decisão foi mantida:.",Findo,0003163-70.2003.8.26.0361 - TJ-SP (https://www.jusbrasil.com.br/diarios/documentos/504273427/andamento-do-processo-n-0003163-7020038260)
Junji Abe,Deputado Federal,MDB,SP,Improbidade Administrativa,"Foi condenado por Improbidade Administrativa. A Justiça determinou a suspensão de direitos políticos, pagamento de multa e proibição de contratar com o poder público ou receber benefícios/ incentivos fiscais ou creditícios. A condenação foi mantida em segunda instância:",Findo,361.01.2004.009318-8 - TJ-SP (http://esaj.tjsp.jus.br/esaj/portal.do?servico=190090)
Junji Abe,Deputado Federal,MDB,SP,Crime de Responsabilidade,"Foi condenado a indenizar prejuízos referentes a leis propostas por iniciativa do parlamentar, durante o período em que foi prefeito de Mogi das Cruzes, que postergaram a extinção de cargos em comissão. Tais leis concretizavam a permanência em cargos comissionados de diversas pessoas, muitas delas com vínculos de parentesco ou vínculos políticos com autoridades municipais, incluindo o filho do presidente da Câmara de Vereadores, amigo dos pais do prefeito e cabos eleitorais.",Findo,0165347-13.2008.8.26.0000 - TJ-SP (http://esaj.tjsp.jus.br/esaj/portal.do?servico=190090)
Jutahy Junior,Deputado Federal,PSDB,BA,Investigação Penal,Investigação Penal,Em andamento,4397 - STF (http://portal.stf.jus.br/processos/detalhe.asp?incidente=5149738)
Kaio Maniçoba,Deputado Federal,SD,PE,Falsidade Ideológica,Falsidade ideológica,Em andamento,950 - STF (http://portal.stf.jus.br/processos/detalhe.asp?incidente=4805518)
Kátia Abreu,Senador,PDT,TO,Investigação Penal,Investigação Penal- Crime Eleitoral,Em andamento,4419 - STF (http://portal.stf.jus.br/processos/detalhe.asp?incidente=5149780)
Kátia Abreu,Senador,PDT,TO,Dano Ambiental,Revogação/Anulação de multa ambiental,Findo- perpetua-se a multa ambiental,2009.43.00.007856-6 - TRF 1° Região (https://processual.trf1.jus.br/consultaProcessual/processo.php?proc=164149420094014300&secao=TRF1&no)
Kátia Abreu,Senador,PDT,TO,Crime de Responsabilidade,Comercialização sem Restrições de Gêneros Alimentícios,Em andamento,0034272-88.2010.4.01.3400 - TRF 1° Região (https://processual.trf1.jus.br/consultaProcessual/processo.php?proc=342728820104013400&secao=TRF1&no)
Kátia Abreu,Senador,PDT,TO,"Direito de Preferência, Locação de Imóvel","Direito de Preferência, Locação de Imóvel",Em andamento,5005389-58.2013.827.2729 - TJ-TO (https://consultaeproc.tjto.jus.br/eprocV2_prod_1grau/externo_controlador.php?acao=processo_seleciona)
Kátia Abreu,Senador,PDT,TO,Assunção de Dívida,Assunção de Dívida,Em andamento,5000081-24.1997.827.2722 - TJ-TO (https://consultaeproc.tjto.jus.br/eprocV2_prod_1grau/externo_controlador.php?acao=processo_seleciona)
Laercio Oliveira ,Deputado Federal,PP,SE,Crime Eleitoral,Desaprovação/rejeição de contas,Em andamento,0000718-07.2014.6.25.0000 - TSE (http://www.tse.jus.br/servicos-judiciais/processos/acompanhamento-processual-push)
Laercio Oliveira ,Deputado Federal,PP,SE,Crime Eleitoral,A Justiça Eleitoral declarou não prestadas as contas referentes a sua candidatura ao cargo de deputado federal nas eleições de 2006.,Findo,49.781.120.066.250.000 - TRE-Se (http://www.tre-se.jus.br/servicos-judiciais/acompanhamento-processual-e-push)
Laerte Bessa,Deputado Federal,PR,DF,Crime de Responsabilidade,Domínio Público (DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO),Em andamento,2004.01.1.120655-9 - TJ-DFT (http://cache-internet.tjdft.jus.br/cgi-bin/tjcgi1?NXTPGM=tjhtml105&ORIGEM=INTER&SELECAO=1&CIRCUN=1&C)
Laerte Bessa,Deputado Federal,PR,DF,Crime de Responsabilidade,Violação aos Princípios Administrativos,Em andamento,2005.01.1.009384-2 - TJ-DFT (http://cache-internet.tjdft.jus.br/cgi-bin/tjcgi1?NXTPGM=tjhtml105&ORIGEM=INTER&SELECAO=1&CIRCUN=1&C)
Laerte Bessa,Deputado Federal,PR,DF,Dano Moral,Indenização por Dano Moral,Em andamento,2016.01.1.120866-0 - TJ-DFT (http://cache-internet.tjdft.jus.br/cgi-bin/tjcgi1?NXTPGM=tjhtml105&ORIGEM=INTER&SELECAO=1&CIRCUN=1&C)
Lázaro Botelho,Deputado Federal,PP,TO,Crime Eleitoral,Foi condenado a pagamento de multa de R$ 25 mil por captação ilícita de votos.,Em recurso,71.710.820.076.270.000 - TRE-TO (http://www.tse.jus.br/servicos-judiciais/processos/acompanhamento-processual-push)
Lázaro Botelho,Deputado Federal,PP,TO,Alienação Fiduciária,"Alienação Fiduciária, Espécies de Contratos, Obrigações",Em andamento,5009533-81.2012.827.2706 - TJ-TO (https://consultaeproc.tjto.jus.br/eprocV2_prod_1grau/externo_controlador.php?acao=processo_seleciona)
Lázaro Botelho,Deputado Federal,PP,TO,Crime Eleitoral,Teve reprovada a prestação de contas das eleições de 2014 para deputado federal. Parlamentar recorre.,Em recurso,639-71.2014.6.27.0000 - TSE (http://www.tse.jus.br/servicos-judiciais/processos/acompanhamento-processual-push)
Leonardo Quintão,Deputado Federal,MDB,MG,Infração Administrativa,Infração Administrativa,Em andamento,5034047-88.2009.8.13.0024 - TJ-MG (http://www4.tjmg.jus.br/juridico/sf/proc_resultado.jsp?listaProcessos=09503404&comrCodigo=24&numero=)
Lídice Da Mata,Senador,PSB,BA,Falsidade Ideológica,Crime de falsidade ideológica,Em andamento,4396 - STF (http://portal.stf.jus.br/processos/detalhe.asp?incidente=5149736)
Lincoln Portela,Deputado Federal,PR,MG,Improbidade Administrativa,Improbidade Administrativa,Findo,814163 - STF (http://portal.stf.jus.br/processos/detalhe.asp?incidente=4577163)
Lincoln Portela,Deputado Federal,PR,MG,Inadimplemento,Inadimplemento,Em andamento,1592859-95.2013.8.13.0024 - TJ-MG (http://www4.tjmg.jus.br/juridico/sf/proc_complemento.jsp?comrCodigo=24&numero=1&listaProcessos=13159)
Lincoln Portela,Deputado Federal,PR,MG,Improbidade Administrativa,É alvo de ação por Improbidade Administrativa movida pelo Ministério Público Federal e pela União.,Em andamento,025527-20.2009.4.01.3800 - TRF1 (https://processual.trf1.jus.br/consultaProcessual/processo.php?proc=255272020094013800&secao=JFMG)
